number,code,Type
878,"def var0(var1, var2):
    var3 = [0] * var2
    var4 = 0
    var5 = 0
    for var6 in range(1, var2):
        if var6 <= var5:
            var3[var6] = min(var5 - var6 + 1, var3[var6 - var4])
        else:
            var4 = var5 = var6
            var7 = 0
            while var4 + var7 < var2 and var1[var7] == var1[var4 + var7]:
                var7 += 1
            var3[var6] = var7
            var5 = var4 + var7 - 1
    return var3
var8 = input()
var9 = len(var8)",ZFunc
879,"def var0(var1, var2):
    var3 = [0] * var2
    var4 = 0
    var5 = 0
    for var6 in range(1, var2):
        if var6 <= var5:
            var7 = var6 - var4
            var3[var6] = min(var5 - var6 + 1, var3[var7])
        else:
            var4 = var6
            while var5 < var2 and var1[var5 - var4] == var1[var5]:
                var5 += 1
            var3[var6] = var5 - var4
            var5 -= 1
    return var3
var8 = input()
var9 = len(var8)
var10 = var0(var8, var9)",ZFunc
880,"def var0(var1, var2):
    var3 = [0] * var2
    var4 = 0
    var5 = 0
    for var6 in range(1, var2):
        if var6 > var5:
            var4 = var5 = var6
            var7 = 0
            while var4 + var7 < var2 and var1[var7] == var1[var4 + var7]:
                var7 += 1
            var3[var6] = var7
            var5 = var4 + var7 - 1
        else:
            var7 = var6 - var4
            if var3[var7] < var5 - var6 + 1:
                var3[var6] = var3[var7]
            else:
                var4 = var6
                var7 = var5 - var6 + 1
                while var4 + var7 < var2 and var1[var7] == var1[var4 + var7]:
                    var7 += 1
                var3[var6] = var7
                var5 = var4 + var7 - 1
    return var3
var8 = input()
var9 = len(var8)
var10 = var0(var8, var9)",ZFunc
881,"def var0(var1):
    var2 = len(var1)
    var3 = [0] * var2
    var4, var5 = (0, 0)
    for var6 in range(1, var2):
        if var6 <= var5:
            var3[var6] = min(var5 - var6 + 1, var3[var6 - var4])
        while var6 + var3[var6] < var2 and var1[var3[var6]] == var1[var6 + var3[var6]]:
            var3[var6] += 1
        if var6 + var3[var6] - 1 > var5:
            var4 = var6
            var5 = var6 + var3[var6] - 1
    return var3
var7 = input()
var8 = len(var7)
var9 = var0(var7)",ZFunc
882,"def var0(var1):
    var2 = len(var1)
    var3 = [0] * var2
    var4 = 0
    var5 = 0
    var6 = 1
    while var6 < var2:
        if var6 > var5:
            var4 = var6
            var5 = var6
            while var5 < var2 and var1[var5 - var4] == var1[var5]:
                var5 += 1
            var3[var6] = var5 - var4
            var5 -= 1
        else:
            var7 = var6 - var4
            if var3[var7] < var5 - var6 + 1:
                var3[var6] = var3[var7]
            else:
                var4 = var6
                while var5 < var2 and var1[var5 - var4] == var1[var5]:
                    var5 += 1
                var3[var6] = var5 - var4
                var5 -= 1
        var6 += 1
    return var3
var8 = input()
var9 = len(var8)
var10 = var0(var8)",ZFunc
883,"def var0(var1):
    var2 = len(var1)
    var3 = [0] * var2
    var4 = 0
    var5 = 0
    for var6 in range(1, var2):
        if var6 > var5:
            var4 = var6
            var5 = var6
            while var5 < var2 and var1[var5 - var4] == var1[var5]:
                var5 += 1
            var3[var6] = var5 - var4
            var5 -= 1
        elif var3[var6 - var4] < var5 - var6 + 1:
            var3[var6] = var3[var6 - var4]
        else:
            var4 = var6
            while var5 < var2 and var1[var5 - var4] == var1[var5]:
                var5 += 1
            var3[var6] = var5 - var4
            var5 -= 1
    return var3
var7 = input()
var8 = len(var7)
var9 = var0(var7)",ZFunc
884,"def var0(var1):
    var2 = len(var1)
    var3 = [0] * var2
    var4, var5 = (0, 0)
    for var6 in range(1, var2):
        var7 = 1 if var6 > var5 else min(var5 - var6 + 1, var3[var6 - var4])
        while var6 + var7 < var2 and var1[var7] == var1[var6 + var7]:
            var7 += 1
        var3[var6] = var7
        if var6 + var7 - 1 > var5:
            var4 = var6
            var5 = var6 + var7 - 1
    return var3
var1 = input()
var2 = len(var1)
var8 = var0(var1)",ZFunc
885,"def var0(var1):
    var2 = len(var1)
    var3 = [0] * var2
    var4 = 0
    var5 = 0
    for var6 in range(1, var2):
        if var6 <= var5:
            var3[var6] = min(var5 - var6 + 1, var3[var6 - var4])
        else:
            var4 = var6
            var5 = var6
            while var5 < var2 and var1[var5 - var4] == var1[var5]:
                var5 += 1
            var3[var6] = var5 - var4
            var5 -= 1
    return var3
var7 = input()
var8 = len(var7)
var9 = var0(var7)",ZFunc
886,"def var0(var1):
    var2 = len(var1)
    var3 = [0] * var2
    var4, var5 = (0, 0)
    for var6 in range(1, var2):
        if var6 <= var5:
            var3[var6] = min(var5 - var6 + 1, var3[var6 - var4])
        while var6 + var3[var6] < var2 and var1[var3[var6]] == var1[var6 + var3[var6]]:
            var3[var6] += 1
        if var6 + var3[var6] - 1 > var5:
            var4 = var6
            var5 = var6 + var3[var6] - 1
    return var3
var7 = input()
var2 = len(var7)
var8 = var0(var7)",ZFunc
887,"def var0(var1):
    var2 = len(var1)
    var3 = [0] * var2
    var4, var5 = (0, 0)
    for var6 in range(1, var2):
        var7 = 0 if var6 > var5 else min(var5 - var6 + 1, var3[var6 - var4])
        while var6 + var7 < var2 and var1[var7] == var1[var6 + var7]:
            var7 += 1
        var3[var6] = var7
        if var6 + var7 - 1 > var5:
            var4 = var6
            var5 = var6 + var7 - 1
    return var3
var8 = input()
var9 = len(var8)
var10 = var0(var8)",ZFunc
888,"def var0(var1):
    var2 = [0] * len(var1)
    var3, var4 = (0, 0)
    for var5 in range(1, len(var1)):
        if var5 <= var4:
            var2[var5] = min(var4 - var5 + 1, var2[var5 - var3])
        else:
            var3 = var5
            var4 = var5
            while var4 < len(var1) and var1[var4 - var3] == var1[var4]:
                var4 += 1
            var2[var5] = var4 - var3
            var4 -= 1
    return var2
var1 = input()
var6 = var0(var1)",ZFunc
889,"def var0(var1):
    var2 = len(var1)
    var3 = [0] * var2
    var4 = 0
    var5 = 0
    for var6 in range(1, var2):
        if var6 <= var5:
            var3[var6] = min(var5 - var6 + 1, var3[var6 - var4])
        else:
            var4 = var6
            var5 = var6
            while var5 < var2 and var1[var5 - var4] == var1[var5]:
                var5 += 1
            var3[var6] = var5 - var4
            var5 -= 1
    return var3
var7 = input()
var2 = len(var7)
var8 = var0(var7)",ZFunc
890,"def var0(var1):
    var2 = len(var1)
    var3 = [0] * var2
    var4, var5 = (0, 0)
    for var6 in range(1, var2):
        if var6 > var5:
            var4 = var6
            var5 = var6
            while var5 < var2 and var1[var5 - var4] == var1[var5]:
                var5 += 1
            var3[var6] = var5 - var4
            var5 -= 1
        else:
            var7 = var6 - var4
            if var3[var7] < var5 - var6 + 1:
                var3[var6] = var3[var7]
            else:
                var4 = var6
                while var5 < var2 and var1[var5 - var4] == var1[var5]:
                    var5 += 1
                var3[var6] = var5 - var4
                var5 -= 1
    return var3
var8 = input()
var2 = len(var8)
var9 = var0(var8)",ZFunc
891,"def var0(var1):
    var2 = len(var1)
    var3 = [0] * var2
    var4, var5 = (0, 0)
    for var6 in range(1, var2):
        if var6 > var5:
            var4 = var5 = var6
            while var5 < var2 and var1[var5 - var4] == var1[var5]:
                var5 += 1
            var3[var6] = var5 - var4
            var5 -= 1
        else:
            var7 = var6 - var4
            if var3[var7] < var5 - var6 + 1:
                var3[var6] = var3[var7]
            else:
                var4 = var6
                while var5 < var2 and var1[var5 - var4] == var1[var5]:
                    var5 += 1
                var3[var6] = var5 - var4
                var5 -= 1
    return var3
var8 = input()
var2 = len(var8)
var9 = var0(var8)",ZFunc
892,"def var0(var1):
    var2 = len(var1)
    var3 = [0] * var2
    var4 = 0
    var5 = 0
    for var6 in range(1, var2):
        if var6 > var5:
            var4 = var5 = var6
            while var5 < var2 and var1[var5 - var4] == var1[var5]:
                var5 += 1
            var3[var6] = var5 - var4
            var5 -= 1
        else:
            var7 = var6 - var4
            if var3[var7] < var5 - var6 + 1:
                var3[var6] = var3[var7]
            else:
                var4 = var6
                while var5 < var2 and var1[var5 - var4] == var1[var5]:
                    var5 += 1
                var3[var6] = var5 - var4
                var5 -= 1
    return var3
var8 = input()
var9 = len(var8)
var10 = var0(var8)",ZFunc
893,"def var0(var1):
    var2 = len(var1)
    var3 = [0] * var2
    var4 = 0
    var5 = 0
    var6 = 1
    while var6 < var2:
        if var6 <= var5:
            var7 = var6 - var4
            if var3[var7] < var5 - var6 + 1:
                var3[var6] = var3[var7]
            else:
                var4 = var6
                while var5 < var2 and var1[var5 - var4] == var1[var5]:
                    var5 += 1
                var3[var6] = var5 - var4
                var5 -= 1
        else:
            var4 = var5 = var6
            while var5 < var2 and var1[var5 - var4] == var1[var5]:
                var5 += 1
            var3[var6] = var5 - var4
            var5 -= 1
        var6 += 1
    return var3
var8 = input()
var2 = len(var8)
var9 = var0(var8)",ZFunc
894,"def var0(var1):
    var2 = len(var1)
    var3 = [0] * var2
    var4 = 0
    var5 = 0
    for var6 in range(1, var2):
        if var6 > var5:
            var4 = var5 = var6
            while var5 < var2 and var1[var5 - var4] == var1[var5]:
                var5 += 1
            var3[var6] = var5 - var4
            var5 -= 1
        else:
            var7 = var6 - var4
            if var3[var7] < var5 - var6 + 1:
                var3[var6] = var3[var7]
            else:
                var4 = var6
                while var5 < var2 and var1[var5 - var4] == var1[var5]:
                    var5 += 1
                var3[var6] = var5 - var4
                var5 -= 1
    return var3
var8 = input()
var9 = len(var8)
var10 = var0(var8)",ZFunc
895,"def var0(var1):
    var2 = len(var1)
    var3 = [0] * var2
    var4, var5 = (0, 0)
    for var6 in range(1, var2):
        if var6 > var5:
            var4 = var5 = var6
            while var5 < var2 and var1[var5 - var4] == var1[var5]:
                var5 += 1
            var3[var6] = var5 - var4
            var5 -= 1
        else:
            var7 = var6 - var4
            if var3[var7] < var5 - var6 + 1:
                var3[var6] = var3[var7]
            else:
                var4 = var6
                while var5 < var2 and var1[var5 - var4] == var1[var5]:
                    var5 += 1
                var3[var6] = var5 - var4
                var5 -= 1
    return var3
var8 = input()
var2 = len(var8)
var9 = var0(var8)",ZFunc
896,"def var0(var1):
    var2 = len(var1)
    var3 = [0] * var2
    var4 = 0
    var5 = 0
    for var6 in range(1, var2):
        if var6 > var5:
            var4 = var5 = var6
            while var5 < var2 and var1[var5 - var4] == var1[var5]:
                var5 += 1
            var3[var6] = var5 - var4
            var5 -= 1
        else:
            var7 = var6 - var4
            if var3[var7] < var5 - var6 + 1:
                var3[var6] = var3[var7]
            else:
                var4 = var6
                while var5 < var2 and var1[var5 - var4] == var1[var5]:
                    var5 += 1
                var3[var6] = var5 - var4
                var5 -= 1
    return var3
var8 = input()
var2 = len(var8)
var9 = var0(var8)",ZFunc
897,"def var0(var1):
    var2 = len(var1)
    var3 = [0] * var2
    var4, var5 = (0, 0)
    for var6 in range(1, var2):
        if var6 > var5:
            var4 = var5 = var6
            while var5 < var2 and var1[var5 - var4] == var1[var5]:
                var5 += 1
            var3[var6] = var5 - var4
            var5 -= 1
        else:
            var7 = var6 - var4
            if var3[var7] < var5 - var6 + 1:
                var3[var6] = var3[var7]
            else:
                var4 = var6
                while var5 < var2 and var1[var5 - var4] == var1[var5]:
                    var5 += 1
                var3[var6] = var5 - var4
                var5 -= 1
    return var3
var8 = input()
var2 = len(var8)
var9 = var0(var8)",ZFunc
898,"def var0(var1):
    var2 = len(var1)
    var3 = [0] * var2
    var4, var5 = (0, 0)
    for var6 in range(1, var2):
        if var6 > var5:
            var4 = var5 = var6
            while var5 < var2 and var1[var5 - var4] == var1[var5]:
                var5 += 1
            var3[var6] = var5 - var4
            var5 -= 1
        else:
            var7 = var6 - var4
            if var3[var7] < var5 - var6 + 1:
                var3[var6] = var3[var7]
            else:
                var4 = var6
                while var5 < var2 and var1[var5 - var4] == var1[var5]:
                    var5 += 1
                var3[var6] = var5 - var4
                var5 -= 1
    return var3
var8 = input()
var2 = len(var8)
var9 = var0(var8)",ZFunc
