number,code,Type
474,"```python
def turtle_dp_4(costs):
    rows, cols = len(costs), len(costs[0])
    dp = [[(float('inf'), """") for _ in range(cols)] for _ in range(rows)]
    dp[0][0] = (costs[0][0], """")
    for i in range(rows):
        for j in range(cols):
            if i + 1 < rows:
                new_cost = dp[i][j][0] + costs[i+1][j]
                if new_cost < dp[i+1][j][0]:
                    dp[i+1][j] = (new_cost, dp[i][j][1] + ""D"")
            if j + 1 < cols:
                new_cost = dp[i][j][0] + costs[i][j+1]
                if new_cost < dp[i][j+1][0]:
                    dp[i][j+1] = (new_cost, dp[i][j][1] + ""R"")
    return dp[rows-1][cols-1]
```",Turtle
475,"```python
def turtle_dp_5(values):
    n = len(values)
    m = len(values[0])
    cost = [[0] * m for _ in range(n)]
    path = [[None] * m for _ in range(n)]
    cost[0][0] = values[0][0]
    for i in range(n):
        for j in range(m):
            if i == 0 and j == 0:
                continue
            if i > 0 and j > 0:
                if cost[i-1][j] <= cost[i][j-1]:
                    cost[i][j] = cost[i-1][j] + values[i][j]
                    path[i][j] = ""D""
                else:
                    cost[i][j] = cost[i][j-1] + values[i][j]
                    path[i][j] = ""R""
            elif i > 0:
                cost[i][j] = cost[i-1][j] + values[i][j]
                path[i][j] = ""D""
            elif j > 0:
                cost[i][j] = cost[i][j-1] + values[i][j]
                path[i][j] = ""R""
    
    route = """"
    i, j = n - 1, m - 1
    while i > 0 or j > 0:
        route = path[i][j] + route
        if path[i][j] == ""D"":
            i -= 1
        else:
            j -= 1
    return cost[n-1][m-1], route
```",Turtle
476,"```python
def turtle_dp_6(terrain_costs):
    n = len(terrain_costs)
    m = len(terrain_costs[0])
    dp = [[0] * m for _ in range(n)]
    dp[0][0] = terrain_costs[0][0]

    for i in range(n):
        for j in range(m):
            if i == 0 and j == 0:
                continue
            dp[i][j] = float('inf')
            if i > 0:
                dp[i][j] = min(dp[i][j], dp[i-1][j] + terrain_costs[i][j])
            if j > 0:
                dp[i][j] = min(dp[i][j], dp[i][j-1] + terrain_costs[i][j])

    path = """"
    i, j = n - 1, m - 1
    while i > 0 or j > 0:
        if i > 0 and dp[i][j] == dp[i-1][j] + terrain_costs[i][j]:
            path = 'D' + path
            i -= 1
        else:
            path = 'R' + path
            j -= 1

    return dp[n-1][m-1], path
```",Turtle
477,"```python
def turtle_dp_7(matrix):
    n, m = len(matrix), len(matrix[0])
    if n == 0 or m == 0: return 0, """"
    dp = [float('inf')] * m
    dp[0] = matrix[0][0]
    
    for i in range(1, n):
        new_dp = [float('inf')] * m
        for j in range(m):
            new_dp[j] = matrix[i][j] + min(dp[j] if j == 0 else dp[j - 1], dp[j])
        dp = new_dp

    path = """"
    i, j = n - 1, m - 1
    while i > 0 or j > 0:
        if i > 0 and dp[j] == matrix[i][j] + dp[j]:
            path = ""D"" + path
            i -= 1
        else:
            path = ""R"" + path
            j -= 1
    return dp[m-1], path
```",Turtle
478,"```python
def turtle_dp_8(grid_values):
    rows = len(grid_values)
    cols = len(grid_values[0])
    
    if rows == 0 or cols == 0:
        return 0, """"

    dp = [(0, """") for _ in range(cols)]
    dp[0] = (grid_values[0][0], """")

    for i in range(1, rows):
        new_dp = [(0, """") for _ in range(cols)]
        new_dp[0] = (grid_values[i][0] + dp[0][0], ""D"" + dp[0][1])

        for j in range(1, cols):
            cost_down, path_down = dp[j]
            cost_right, path_right = grid_values[i][j] + new_dp[j-1][0], ""R"" + new_dp[j-1][1]

            if cost_down <= cost_right:
                new_dp[j] = (cost_down, ""D"" + dp[j][1])
            else:
                new_dp[j] = (cost_right, path_right)
        dp = new_dp

    return dp[cols-1]
```",Turtle
479,"```python
def turtle_dp_9(costs):
    n = len(costs)
    m = len(costs[0])
    dp = [[0 for _ in range(m)] for _ in range(n)]
    for i in range(n):
        for j in range(m):
            if i == 0 and j == 0:
                dp[i][j] = costs[i][j]
            elif i == 0:
                dp[i][j] = dp[i][j-1] + costs[i][j]
            elif j == 0:
                dp[i][j] = dp[i-1][j] + costs[i][j]
            else:
                dp[i][j] = min(dp[i-1][j], dp[i][j-1]) + costs[i][j]

    directions = """"
    i, j = n - 1, m - 1
    while i > 0 or j > 0:
        if i > 0 and j > 0 and dp[i-1][j] <= dp[i][j-1]:
            directions = ""D"" + directions
            i -= 1
        else:
            directions = ""R"" + directions
            j -= 1

    return dp[n-1][m-1], directions
```",Turtle
480,"```python
def turtle_dp_10(grid):
    n, m = len(grid), len(grid[0])
    dp = [[(float('inf'), '') for _ in range(m)] for _ in range(n)]
    dp[0][0] = (grid[0][0], '')

    for i in range(n):
        for j in range(m):
            if i + 1 < n:
                if dp[i+1][j][0] > dp[i][j][0] + grid[i+1][j]:
                    dp[i+1][j] = (dp[i][j][0] + grid[i+1][j], dp[i][j][1] + 'D')

            if j + 1 < m:
                if dp[i][j+1][0] > dp[i][j][0] + grid[i][j+1]:
                    dp[i][j+1] = (dp[i][j][0] + grid[i][j+1], dp[i][j][1] + 'R')

    return dp[n-1][m-1]",Turtle
481,"def var0(var1):
    var2 = len(var1)
    var3 = len(var1[0]) if var2 else 0
    var4 = {}

    def var5(var6, var7):
        if (var6, var7) in var4:
            return var4[var6, var7]
        if var6 == var2 - 1 and var7 == var3 - 1:
            return (var1[var6][var7], '')
        if var6 >= var2 or var7 >= var3:
            return (float('inf'), '')
        var8, var9 = var5(var6 + 1, var7)
        var10, var11 = var5(var6, var7 + 1)
        if var8 < var10:
            var4[var6, var7] = (var1[var6][var7] + var8, 'D' + var9)
            return (var1[var6][var7] + var8, 'D' + var9)
        else:
            var4[var6, var7] = (var1[var6][var7] + var10, 'R' + var11)
            return (var1[var6][var7] + var10, 'R' + var11)
    if not var1 or not var1[0]:
        return (0, '')
    return var5(0, 0)",Turtle
482,"def var0(var1):
    var2 = len(var1)
    var3 = len(var1[0]) if var2 else 0
    var4 = [[0] * var3 for var5 in range(var2)]
    var6 = [[''] * var3 for var5 in range(var2)]
    var4[0][0] = var1[0][0]
    for var7 in range(1, var2):
        var4[var7][0] = var4[var7 - 1][0] + var1[var7][0]
        var6[var7][0] = 'D' + var6[var7 - 1][0]
    for var8 in range(1, var3):
        var4[0][var8] = var4[0][var8 - 1] + var1[0][var8]
        var6[0][var8] = 'R' + var6[0][var8 - 1]
    for var7 in range(1, var2):
        for var8 in range(1, var3):
            if var4[var7 - 1][var8] < var4[var7][var8 - 1]:
                var4[var7][var8] = var4[var7 - 1][var8] + var1[var7][var8]
                var6[var7][var8] = 'D' + var6[var7 - 1][var8]
            else:
                var4[var7][var8] = var4[var7][var8 - 1] + var1[var7][var8]
                var6[var7][var8] = 'R' + var6[var7][var8 - 1]
    return (var4[var2 - 1][var3 - 1], var6[var2 - 1][var3 - 1])",Turtle
483,"def var0(var1):
    var2 = len(var1)
    var3 = len(var1[0]) if var2 else 0
    if var2 == 0 or var3 == 0:
        return (0, '')
    var4 = [0] * var3
    var5 = [''] * var3
    for var6 in range(var3):
        var4[var6] = var1[0][var6]
        var5[var6] = 'R' * var6
    for var7 in range(1, var2):
        var8 = [0] * var3
        var9 = [''] * var3
        var8[0] = var4[0] + var1[var7][0]
        var9[0] = 'D' + var5[0]
        for var6 in range(1, var3):
            if var4[var6] < var8[var6 - 1]:
                var8[var6] = var4[var6] + var1[var7][var6]
                var9[var6] = 'D' + var5[var6]
            else:
                var8[var6] = var8[var6 - 1] + var1[var7][var6]
                var9[var6] = 'R' + var9[var6 - 1]
        var4 = var8
        var5 = var9
    return (var4[var3 - 1], var5[var3 - 1])",Turtle
484,"def var0(var1):
    var2 = len(var1)
    var3 = len(var1[0]) if var2 else 0
    if var2 == 0 or var3 == 0:
        return (0, '')
    for var4 in range(var2):
        for var5 in range(var3):
            if var4 == 0 and var5 == 0:
                continue
            var6 = var1[var4 - 1][var5] if var4 > 0 else float('inf')
            var7 = var1[var4][var5 - 1] if var5 > 0 else float('inf')
            var1[var4][var5] += min(var6, var7)
    var8 = ''
    var4, var5 = (var2 - 1, var3 - 1)
    while var4 > 0 or var5 > 0:
        if var4 > 0 and (var5 == 0 or var1[var4 - 1][var5] <= var1[var4][var5 - 1]):
            var8 = 'D' + var8
            var4 -= 1
        else:
            var8 = 'R' + var8
            var5 -= 1
    return (var1[var2 - 1][var3 - 1], var8)",Turtle
485,"def var0(var1):
    var2 = len(var1)
    var3 = len(var1[0]) if var2 else 0
    var4 = [[0] * var3 for var5 in range(var2)]
    var6 = [[(None, None)] * var3 for var5 in range(var2)]
    var4[0][0] = var1[0][0]
    for var7 in range(1, var2):
        var4[var7][0] = var4[var7 - 1][0] + var1[var7][0]
        var6[var7][0] = (var7 - 1, 0)
    for var8 in range(1, var3):
        var4[0][var8] = var4[0][var8 - 1] + var1[0][var8]
        var6[0][var8] = (0, var8 - 1)
    for var7 in range(1, var2):
        for var8 in range(1, var3):
            if var4[var7 - 1][var8] < var4[var7][var8 - 1]:
                var4[var7][var8] = var4[var7 - 1][var8] + var1[var7][var8]
                var6[var7][var8] = (var7 - 1, var8)
            else:
                var4[var7][var8] = var4[var7][var8 - 1] + var1[var7][var8]
                var6[var7][var8] = (var7, var8 - 1)
    var9 = ''
    var7, var8 = (var2 - 1, var3 - 1)
    while var7 != 0 or var8 != 0:
        var10, var11 = var6[var7][var8]
        if var10 == var7 - 1:
            var9 = 'D' + var9
        else:
            var9 = 'R' + var9
        var7, var8 = (var10, var11)
    return (var4[var2 - 1][var3 - 1], var9)",Turtle
486,"def var0(var1):

    def var2(var3, var4):
        if var3 == len(var1) - 1 and var4 == len(var1[0]) - 1:
            yield ''
        elif var3 >= len(var1) or var4 >= len(var1[0]):
            return
        else:
            if var3 + 1 < len(var1) and (var4 == len(var1[0]) - 1 or var1[var3 + 1][var4] <= var1[var3][var4 + 1]):
                for var5 in var2(var3 + 1, var4):
                    yield ('D' + var5)
            if var4 + 1 < len(var1[0]):
                for var5 in var2(var3, var4 + 1):
                    yield ('R' + var5)

    def var6(var1):
        var7 = float('inf')
        var8 = None
        for var9 in var2(0, 0):
            var10 = sum((var1[var11][var12] for var11, var12 in zip(range(len(var1)), [0] * len(var1)) if 'R' not in var9 and 'D' not in var9))
            var10 = 0
            var13, var14 = (0, 0)
            for var15 in var9:
                var10 += var1[var13][var14]
                if var15 == 'D':
                    var13 += 1
                else:
                    var14 += 1
            var10 += var1[len(var1) - 1][len(var1[0]) - 1]
            if var10 < var7:
                var7 = var10
                var8 = var9
        return (var7, var8)
    if not var1 or not var1[0]:
        return (0, '')
    return var6(var1)",Turtle
487,"from functools import reduce

def var0(var1):
    if not var1 or not var1[0]:
        return (0, '')
    var2, var3 = (len(var1), len(var1[0]))
    var4 = reduce(lambda var5, var6: var5 + [[0] * var3], range(var2), [])
    var4[0][0] = var1[0][0]
    for var6 in range(var2):
        for var7 in range(var3):
            if var6 == 0 and var7 == 0:
                continue
            var4[var6][var7] = var1[var6][var7] + min(var4[var6 - 1][var7] if var6 > 0 else float('inf'), var4[var6][var7 - 1] if var7 > 0 else float('inf'))
    var8 = ''
    var6, var7 = (var2 - 1, var3 - 1)
    while var6 > 0 or var7 > 0:
        if var6 > 0 and (var7 == 0 or var4[var6 - 1][var7] <= var4[var6][var7 - 1]):
            var8 = 'D' + var8
            var6 -= 1
        else:
            var8 = 'R' + var8
            var7 -= 1
    return (var4[var2 - 1][var3 - 1], var8)",Turtle
488,"import numpy as np

def var0(var1):
    var2 = np.array(var1)
    var3, var4 = var2.shape
    var5 = np.zeros((var3, var4), dtype=int)
    var5[0, 0] = var2[0, 0]
    for var6 in range(1, var3):
        var5[var6, 0] = var5[var6 - 1, 0] + var2[var6, 0]
    for var7 in range(1, var4):
        var5[0, var7] = var5[0, var7 - 1] + var2[0, var7]
    for var6 in range(1, var3):
        for var7 in range(1, var4):
            var5[var6, var7] = var2[var6, var7] + min(var5[var6 - 1, var7], var5[var6, var7 - 1])
    var8 = ''
    var6, var7 = (var3 - 1, var4 - 1)
    while var6 > 0 or var7 > 0:
        if var6 > 0 and (var7 == 0 or var5[var6 - 1, var7] <= var5[var6, var7 - 1]):
            var8 = 'D' + var8
            var6 -= 1
        else:
            var8 = 'R' + var8
            var7 -= 1
    return (var5[var3 - 1, var4 - 1], var8)",Turtle
489,"def var0(var1):
    var2 = len(var1)
    var3 = len(var1[0]) if var2 else 0
    if var2 == 0 or var3 == 0:
        return (0, '')
    var4 = [[0] * var3 for var5 in range(var2)]
    var4[0][0] = var1[0][0]
    for var6 in range(1, var2):
        var4[var6][0] = var4[var6 - 1][0] + var1[var6][0]
    for var7 in range(1, var3):
        var4[0][var7] = var4[0][var7 - 1] + var1[0][var7]
    for var6 in range(1, var2):
        for var7 in range(1, var3):
            var4[var6][var7] = min(var4[var6 - 1][var7], var4[var6][var7 - 1]) + var1[var6][var7]
    var8 = ''
    var6, var7 = (var2 - 1, var3 - 1)
    while var6 > 0 or var7 > 0:
        if var6 > 0 and var4[var6 - 1][var7] <= var4[var6][var7 - 1]:
            var8 = 'D' + var8
            var6 -= 1
        else:
            var8 = 'R' + var8
            var7 -= 1
    return (var4[var2 - 1][var3 - 1], var8)",Turtle
490,"import concurrent.futures

def var0(var1):
    var2 = len(var1)
    var3 = len(var1[0]) if var2 else 0
    if var2 == 0 or var3 == 0:
        return (0, '')
    var4 = [[0] * var3 for var5 in range(var2)]
    var4[0][0] = var1[0][0]
    for var6 in range(1, var2):
        var4[var6][0] = var4[var6 - 1][0] + var1[var6][0]
    for var7 in range(1, var3):
        var4[0][var7] = var4[0][var7 - 1] + var1[0][var7]
    with concurrent.futures.ThreadPoolExecutor() as var8:
        var9 = []
        for var6 in range(1, var2):
            for var7 in range(1, var3):
                var9.append(var8.submit(var10, var1, var4, var6, var7))
        concurrent.futures.wait(var9)
    var11 = ''
    var6, var7 = (var2 - 1, var3 - 1)
    while var6 > 0 or var7 > 0:
        if var6 > 0 and (var7 == 0 or var4[var6 - 1][var7] <= var4[var6][var7 - 1]):
            var11 = 'D' + var11
            var6 -= 1
        else:
            var11 = 'R' + var11
            var7 -= 1
    return (var4[var2 - 1][var3 - 1], var11)

def var10(var1, var4, var6, var7):
    var4[var6][var7] = min(var4[var6 - 1][var7], var4[var6][var7 - 1]) + var1[var6][var7]",Turtle
491,"def var0(var1):
    var2 = len(var1)
    var3 = len(var1[0]) if var2 > 0 else 0
    var4 = {}

    def var5(var6, var7):
        if (var6, var7) in var4:
            return var4[var6, var7]
        if var6 == var2 - 1 and var7 == var3 - 1:
            return (var1[var6][var7], '')
        if var6 >= var2 or var7 >= var3:
            return (float('inf'), '')
        var8, var9 = var5(var6 + 1, var7)
        var10, var11 = var5(var6, var7 + 1)
        if var8 < var10:
            var4[var6, var7] = (var1[var6][var7] + var8, 'D' + var9)
        else:
            var4[var6, var7] = (var1[var6][var7] + var10, 'R' + var11)
        return var4[var6, var7]
    if not var1:
        return (0, '')
    return var5(0, 0)",Turtle
492,"def var0(var1):
    var2 = len(var1)
    var3 = len(var1[0]) if var2 > 0 else 0
    var4 = [[0] * var3 for var5 in range(var2)]
    var6 = [[''] * var3 for var5 in range(var2)]
    var4[0][0] = var1[0][0]
    for var7 in range(1, var2):
        var4[var7][0] = var4[var7 - 1][0] + var1[var7][0]
        var6[var7][0] = 'D' + var6[var7 - 1][0]
    for var8 in range(1, var3):
        var4[0][var8] = var4[0][var8 - 1] + var1[0][var8]
        var6[0][var8] = 'R' + var6[0][var8 - 1]
    for var7 in range(1, var2):
        for var8 in range(1, var3):
            if var4[var7 - 1][var8] < var4[var7][var8 - 1]:
                var4[var7][var8] = var4[var7 - 1][var8] + var1[var7][var8]
                var6[var7][var8] = 'D' + var6[var7 - 1][var8]
            else:
                var4[var7][var8] = var4[var7][var8 - 1] + var1[var7][var8]
                var6[var7][var8] = 'R' + var6[var7][var8 - 1]
    return (var4[var2 - 1][var3 - 1], var6[var2 - 1][var3 - 1])",Turtle
